"cdm_name","result_type","package_name","package_version","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Cohort end date",NA,"min","date","2007-05-14","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Cohort end date",NA,"q05","date","2010-09-01","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Cohort end date",NA,"q25","date","2014-05-25","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Cohort end date",NA,"median","date","2017-11-13","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Cohort end date",NA,"q75","date","2023-06-06","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Cohort end date",NA,"q95","date","2023-06-09","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Cohort end date",NA,"max","date","2023-06-23","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Age",NA,"min","integer","15","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Age",NA,"q05","integer","15","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Age",NA,"q25","integer","15","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Age",NA,"median","integer","15","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Age",NA,"q75","integer","15","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Age",NA,"q95","integer","15","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Age",NA,"max","integer","15","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Age",NA,"mean","integer","15","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Age",NA,"sd","integer","0","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Sex","Female","count","integer","1400","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Sex","Female","percentage","integer","100","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Prior observation",NA,"min","integer","378","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Prior observation",NA,"q05","numeric","673.9","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Prior observation",NA,"q25","integer","1812","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Prior observation",NA,"median","numeric","3029.5","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Prior observation",NA,"q75","numeric","4548.75","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Prior observation",NA,"q95","numeric","5397.1","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Prior observation",NA,"max","integer","5476","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Prior observation",NA,"mean","numeric","3111.52928571429","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Prior observation",NA,"sd","numeric","1562.15054128983","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Future observation",NA,"min","integer","5","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Future observation",NA,"q05","numeric","148.55","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Future observation",NA,"q25","numeric","935.75","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Future observation",NA,"median","numeric","1949.5","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Future observation",NA,"q75","numeric","3249.25","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Future observation",NA,"q95","integer","5636","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Future observation",NA,"max","integer","6015","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Future observation",NA,"mean","numeric","2278.00142857143","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Future observation",NA,"sd","numeric","1646.75546488027","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Age group","0 to 15","count","integer","1400","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Age group","0 to 15","percentage","integer","100","overall","overall"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Calicum channel blockers","Flag","count","integer","1","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Calicum channel blockers","Flag","percentage","percentage","0.0714285714285714","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Antineoplastic agents","Flag","count","integer","2","table and window","medications and -365 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Antineoplastic agents","Flag","percentage","percentage","0.142857142857143","table and window","medications and -365 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Diuretics","Flag","count","integer","1","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","unvac_cohort","age_group","0 to 15","Diuretics","Flag","percentage","percentage","0.0714285714285714","table and window","medications and -30 to -1"
